"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"11","Armenia","ARM","Population density (people per sq. km of land area)","EN.POP.DNST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125.55514576747453","121.4383210396909","118.50063224446787","116.71169652265543","115.87277836318933","114.90755180892167","113.82332279592553","112.61081840533895","111.29339655778011","110.05033368458027","109.0634703196347","108.32813487881981","107.68335089567967","107.03357920618194","106.30439058658237","105.52838075166842","104.79174569722515","104.11998595012294","103.48763610818405","102.8793818054092","102.36814190375834","101.91025641025641","101.50790305584826","101.10976466455918","100.66157358623111","100.17291886195996","99.633192834562692","99.072778363189329","98.546118721461184","98.032103969090272",NA,NA
"12","American Samoa","ASM","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"103.13","106.36","109.745","113.28","116.955","120.61","124.23999999999999","128.03999999999999","131.97999999999999","135.375","137.965","140.315","142.64500000000001","145.06","147.86500000000001","150.99000000000001","154.08000000000001","157.13999999999999","160.22499999999999","164.43000000000001","170.29499999999999","176.83500000000001","183.67500000000001","190.84","198.315","206.10499999999999","214.21000000000001","222.66","231.44","239.09","244.96000000000001","250.38999999999999","255.87","261.44","267.005","272.5","277.88999999999999","283.01499999999999","287.97000000000003","291.14999999999998","291.62","290.88499999999999","289.70499999999998","288.13","286.26999999999998","284.185","281.91500000000002","279.45499999999998","276.82999999999998","274.245","271.55000000000001","268.45499999999998","264.97500000000002","261.08499999999998","256.83999999999997","252.24000000000001","247.315","242.12","236.60499999999999","230.94499999999999","225.17500000000001",NA,NA
"13","Antigua and Barbuda","ATG","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"127.82954545454545","129.56363636363636","131.31363636363636","133.32727272727271","135.55454545454546","137.76136363636363","140.03863636363636","142.40454545454546","144.86818181818182","146.62954545454545","147.20227272727271","147.03409090909091","146.50681818181818","145.94999999999999","145.53409090909091","145.43181818181819","145.72045454545454","146.20227272727271","146.83863636363637","147.47499999999999","147.90000000000001","148.25227272727273","148.65454545454546","148.55000000000001","147.83636363636364","147.07272727272726","146.25681818181818","145.41363636363636","144.62727272727273","143.92727272727274","144.62272727272727","146.95227272727271","149.62272727272727","152.43636363636364","155.44999999999999","158.63181818181818","161.8590909090909","164.93636363636364","167.77500000000001","170.57954545454547","173.21590909090909","175.44318181818181","177.44318181818181","179.41136363636363","181.52045454545456","183.85227272727272","186.40000000000001","189.20681818181819","192.12272727272727","194.76136363636363","197.11136363636365","199.2590909090909","201.12954545454545","202.80909090909091","204.41136363636363","205.82727272727271","207.08863636363637","208.2409090909091","209.35681818181817","210.59999999999999","211.86136363636365",NA,NA
"14","Australia","AUS","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"1.3645652994545905","1.3982791611887064","1.4253543860562592","1.4536011350767348","1.4823685614985096","1.5166031006339247","1.5358681644819911","1.5632037280501934","1.5962667430326856","1.6280280645119301","1.6840008851515822","1.7152415292295276","1.7416659073454563","1.7863139945068534","1.8084427840620647","1.8266664931075329","1.8473634198091717","1.868971531963084","1.8892779506137485","1.9124480949715581","1.9425510589276649","1.9765235671608763","2.0037582494825767","2.0279592049256081","2.0551543157648102","2.0850982127748199","2.1170579123439595","2.1519810473425927","2.1887216068104602","2.2213566249690846","2.2498517371099802","2.2751825625138307","2.2955115004621014","2.3177262017885267","2.3436837926141911","2.3723060802103535","2.3981147572992465","2.4221371203936322","2.4487801830181066","2.4769667937987321","2.5089753068742433","2.5376788201450085","2.5670355232157038","2.5946294729443005","2.6264066750842847","2.6620889577340119","2.7111180245499393","2.7659944287518061","2.823588378480403","2.867858584017807","2.9079864103198263","2.9592003696809548","3.0105735261575308","3.0558147950483581","3.1001125964880307","3.1449355305888442","3.1971560136349098","3.2453449158998549","3.2936505625310386","3.3345269513079789","3.3392284471439231",NA,NA
"15","Austria","AUT","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"85.873715462918085","86.401648085312658","86.958446437227337","87.540002423654869","88.110627726611725","88.730804653417351","89.396485700436259","89.861888027144929","90.172746000969468","90.488196800775569","90.892898691226364","91.422697527872032","91.930622879301993","92.087227338826949","91.843225884634023","91.6811076102763","91.716311197285506","91.6420867668444","91.486003393116818","91.486100339311676","91.71970431410567","91.785506543868152","91.637300048473094","91.631531749878818","91.674563742123127","91.732840523509452","91.790911294231705","91.920952496364521","92.336003393116826","93.042292777508479","93.975896752302475","95.015862821134277","95.802629665535633","96.172055259331074","96.319413475521088","96.449551623848762","96.558906931652928","96.664917595734366","96.853174987881729","97.086354823073194","97.458713039263202","97.939372273388273","98.417632089190505","99.030126030053324","99.707089190499275","100.20166020358701","100.52698739699467","100.84217159476491","101.10667716917111","101.35002423654872","101.69223218613669","102.15694377120698","102.76082161900145","103.5670867668444","104.73459767329132","105.87333979641299","106.61131846825012","107.13185894328647","107.60930683470674","108.05700436257877","108.52880513814833",NA,NA
"16","Azerbaijan","AZE","Population density (people per sq. km of land area)","EN.POP.DNST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88.708436978021311","90.063328406455412","91.286035305286177","92.347116574738337","93.286227573692869","94.190489923933811","95.231791267510715","96.520766580013301","97.434779976998968","98.193792068180713","98.91246459609286","99.623723563858107","100.47537255660924","101.52250181466248","102.67253167467358","103.85336867201588","106.05976254735135","108.29129045532667","109.54234417344173","110.97633622879817","112.46079024413849","113.92348080668772","115.34881385867922","116.73107678163144","118.03328898028305","119.20874162251094","120.25759188907978","121.28007113993273","122.12473682936863","122.65880217785843",NA,NA
"17","Burundi","BDI","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"109.65623052959502","112.4376168224299","114.80268691588785","118.11608255451713","121.42266355140187","124.35272585669782","127.51140965732087","130.54505451713396","133.35003894080998","136.2084890965732","139.48870716510905","139.37675233644859","139.07515576323988","142.52461059190031","145.99813084112151","149.17792056074765","152.93722741433021","157.29789719626169","161.11514797507789","167.94524922118381","174.87316978193147","179.21616043613707","184.05397196261683","188.56183800623052","192.68006230529596","196.3281152647975","200.84770249221185","205.28971962616822","209.2561137071651","213.54334112149533","217.86713395638628","223.6403816199377","216.32476635514018","217.53925233644858","231.02737538940809","230.93874610591899","230.67998442367602","235.02102803738319","240.66121495327104","245.62535046728971","251.78072429906541","258.915031152648","267.16690031152649","277.27788161993772","287.72873831775701","298.21612149532712","309.36950934579437","322.35626947040498","339.14976635514017","355.39739096573209","368.21390186915886","381.44388629283492","395.23274922118378","408.68041277258567","417.72383177570094","424.58438473520249","434.40782710280376","447.56510903426789","462.41580996884733","475.86553738317758","488.75440031152647",NA,NA
"18","Belgium","BEL","Population density (people per sq. km of land area)","EN.POP.DNST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"338.5485468956407","339.71499339498018","341.24124834874505","342.67282034346101","344.1590819022457","346.05736459709379","348.34735799207397","350.91479524438574","353.69791941875826","356.555250990753","359.8278071334214","364.53976221928667","366.80752972258915","368.54052179656537","370.18021796565392","372.33143989431966","374.22133421400264","375.66571994715986","377.37959048877144","379.42470277410831","381.06354029062089","382.63523778071334",NA,NA
"19","Benin","BEN","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"22.625186236253992","22.998421426037602","23.395548066690317","23.817124866974105","24.262531039375666","24.730773323873713","25.219395175594183","25.729141539553034","26.260783965945372","26.813080879744589","27.388976587442354","27.992266761262858","28.621674352607307","29.277013125221711","29.963666193685704","30.687557644554808","31.45134799574317","32.253698119900676","33.100336998935795","34.000877970911674","34.955383114579639","35.955879744590277","36.994732174529972","38.072632139056402","39.194324228449808","40.363444483859524","41.582006030507273","42.848740688187299","44.161759489180561","45.525177367860941","46.94081234480312","48.401720468251156","50.60465590634977","52.53098616530685","53.622836112096486","55.018268889677188","56.642656970556935","58.391122738559773","60.203875487761614","62.061218517204679","63.959214260376022","65.907972685349421","67.92486697410429","70.012007804185885","72.272250798155369","74.517834338417885","76.691743526073083","78.986067754522878","81.345459382759842","83.768268889677188","86.257360766229155","88.808779709116706","91.421869457254346","94.136608726498764","96.95621674352607","99.858859524654136","102.84479425328131","105.89467009577865","108.99648811635332","112.12418410783965","115.26157325292657",NA,NA
"20","Burkina Faso","BFA","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"17.736962719298244","17.99889254385965","18.269996345029242","18.553037280701755","18.852079678362575","19.162269736842106","19.483234649122807","19.817686403508773","20.159894005847953","20.510475146198832","20.861816520467837","21.21813961988304","21.592624269005849","21.996129385964913","22.435833333333335","22.915807748538011","23.452372076023391","24.041589912280703","24.670829678362573","25.339791666666667","26.037024853801171","26.761027046783624","27.526257309941521","28.33141812865497","29.163687865497074","29.999367690058481","30.829663742690059","31.665643274853799","32.511820175438594","33.374857456140354","34.229035087719296","35.082437865497077","35.965186403508774","36.88324561403509","37.840873538011699","38.820211988304095","39.829506578947367","40.939557748538014","42.154802631578946","43.431608187134501","44.772529239766079","46.17057383040936","47.626429093567253","49.144652777777779","50.7168384502924","52.325445906432748","53.936673976608191","55.547934941520467","57.200372807017544","58.906597222222224","60.682203947368421","62.550190058479529","64.460555555555558","66.410241228070177","68.413812134502919","70.451381578947363","72.499480994152051","74.53480628654971","76.577627923976607","78.664568713450294","80.777350146198827",NA,NA
"21","Bangladesh","BGD","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"398.57700699085808","410.70646846431589","423.24740723669049","436.1562956134286","449.41352846277942","462.9734885150188","477.10292694169163","491.63134362756398","506.00682184835216","518.8742413766613","525.28389029730351","532.73953291849125","546.55310747484054","560.40414073903355","573.8675962203273","586.77176000614577","600.27493278021052","614.63893370208189","629.23984789121914","644.77041561035571","661.86399323960973","680.30526234923559","699.43518475839289","718.55449796420066","737.18290696781128","754.94926634401168","771.99244065452865","788.88248444342014","805.82064991933623","823.13629100407161","839.23203503111313","854.8214027809787","871.31256818007216","888.18384420373354","904.91924406545286","920.92546669739568","937.53726665130216","955.29285549665826","973.76372436045176","992.49694245986018","1011.5271107013905","1030.4972420680649","1048.653345624952","1066.2189828685564","1082.5273872628102","1095.7119996927095","1107.2899592840133","1117.1646155028041","1127.0401014058539","1139.9795575017286","1153.9602442959208","1168.4001613274947","1183.2998309902434","1198.1355074133826","1212.4913574556349","1227.5068602596605","1242.9435661058615","1257.4629945455943","1271.5389260198203","1286.1715525850811","1301.0390335714835",NA,NA
"22","Bulgaria","BGR","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"71.798951459821026","72.430136491006053","73.019479345566296","73.617825183042569","74.158618819488382","74.645729006598572","75.117291873813613","75.65400885835669","76.237657055048359","76.738443460182594","77.161665009491102","77.521467956250561","77.92612311307964","78.448386513603907","78.828003254090206","79.170197957154485","79.582238090933743","79.671264575612398","79.778902648467863","80.100650818042126","80.36804664195968","80.606137575702789","80.807538642321248","80.996827262044647","80.995634095634102","80.974157100244057","81.093365271626141","81.18454307149959","80.240188014101051","78.805830244960674","78.029169303082341","77.195733526168311","76.582418873723228","76.322796709753234","75.983612040133778","75.59275061014192","75.133941968724571","74.634240260327218","74.216975503932019","73.851324233932928","72.395751604447256","72.032729779411767","71.484113266525696","70.953107760205953","70.498637702503686","69.971665285832643","69.47185342049535","68.985922106620023","68.574456521739137","68.124530213706706","67.689093588798826","67.298157700810606","66.922577376565954","66.543275607958734","66.120035003684592","65.657903463522473","65.180057111274877","64.711099852616059","64.257194178334558","63.872651068533528","63.354301768607222",NA,NA
"23","Bahrain","BHR","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"241.98550724637681","251.24492753623187","260.71159420289854","270.41594202898551","279.72753623188407","288.43333333333334","296.97971014492754","305.50869565217391","314.05217391304348","322.54347826086956","334.77101449275364","352.38115942028986","371.9304347826087","392.21304347826089","413.21159420289854","434.84637681159421","457.01014492753626","479.5826086956522","502.45942028985507","525.5","547","566.69130434782608","586.6260869565217","607.56086956521744","629.52898550724638","652.45797101449273","676.18115942028987","700.48840579710145","725.14347826086953","749.8811594202898","775.963768115942","780.94366197183103","808.1056338028169","835.56901408450699","863.28732394366193","891.20563380281692","919.21549295774651","947.1605633802817","974.83521126760559","1002.0309859154929","1028.5309859154929","1053.9774647887325","1080.911111111111","1141.7136986301371","1218.8121621621622","1312.1364864864865","1387.376","1460.9776315789475","1551.9118421052631","1592.7099737532808","1580.2829204693612","1590.8298701298702","1638.5363636363636","1700.562905317769","1750.8251928020566","1809.5776636713736","1867.7358974358974","1911.7480719794344","1915.625641025641","1882.1261146496815","1852.2341772151899",NA,NA
"24","Bahamas, The","BHS","Population density (people per sq. km of land area)","EN.POP.DNST",NA,"12.009590409590409","12.617882117882118","13.250649350649351","13.864635364635365","14.47042957042957","15.117182817182817","15.803896103896104","16.529070929070929","17.257242757242757","17.895004995004996","18.425074925074924","18.899200799200798","19.336963036963038","19.756943056943058","20.167932067932067","20.58901098901099","21.032367632367631","21.480119880119879","21.920679320679319","22.352847152847154","22.772827172827174","23.194505494505496","23.634965034965035","24.092507492507494","24.568931068931068","25.055344655344655","25.536263736263738","26.019180819180818","26.522777222777222","27.040859140859141","27.578221778221778","28.169130869130868","28.787612387612388","29.370329670329671","29.925474525474524","30.462837162837165","30.986113886113888","31.508291708291708","31.995204795204796","32.46893106893107","32.92967032967033","33.366833166833167","33.815184815184814","34.274625374625373","34.745654345654344","35.23116883116883","35.730869130869131","36.243256743256744","36.768931068931067","37.289910089910087","37.757242757242757","38.167932067932071","38.526473526473524","38.874225774225778","39.230469530469527","39.558041958041962","39.862137862137864","40.150449550449551","40.415284715284713","40.606493506493507","40.749850149850147",NA,NA
"25","Bosnia and Herzegovina","BIH","Population density (people per sq. km of land area)","EN.POP.DNST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.510351562500006","77.011347656249995","73.483007812500006","73.252480468749994","76.323261718750004","79.057578125000006","80.372246093749993","81.113554687499999","81.6279296875","81.932265624999999","82.000195312499997","81.714003906249999","80.915234374999997","79.966738281250002","79.259492187500001","78.278828125000004","77.019374999999997","75.7373046875","74.435312499999995","73.108242187499997","71.765117187499996","70.655449218749993","69.747421875000001","68.834453124999996","67.988007812500001","67.188027343749994","66.408769531250002","65.638886718750001","64.812636718749999","63.885605468750001",NA,NA
"26","Belarus","BLR","Population density (people per sq. km of land area)","EN.POP.DNST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.345294882914139","50.465518601029117","50.409383964747285","50.248590216298282","50.083158330622027","49.875196568977842","49.657410922501221","49.432977543323389","49.197477914497554","48.946722604563114","48.639731004935193","48.30124836066382","47.975475186746543","47.644687994557096","47.337282655837242","47.12127096465764","46.958556347399238","46.844143362674842","46.740968546391855","46.629752106845402","46.55930290440071","46.539372523508192","46.550600326151752","46.611337189252041","46.649944824324592","46.598759532583209","46.501059217656909","46.410750622028431","46.211212927382007","45.83683173195368",NA,NA
